Temperature,Humidity,Wind Speed,Precipitation (%),Cloud Cover,Atmospheric Pressure,UV Index,Season,Visibility (km),Location,Weather Type,Temp_Humidity_Interaction,Wind_Speed_Precipitation_Interaction,Humidity_Visibility_Interaction,UV_Index_log,Wind_Speed_log,Visibility_log,Temperature_cat,Humidity_cat,Wind_Speed_cat
12.0,73,17.0,68.0,overcast,1011.77,1,Spring,5.0,mountain,Rainy,876.0,1156.0,12.166666666666666,0.6931471805599453,2.8903717578961645,1.791759469228055,Cold,High,Breezy
24.0,74,9.5,14.0,partly cloudy,1007.28,2,Summer,7.0,inland,Cloudy,1776.0,133.0,9.25,1.0986122886681098,2.3513752571634776,2.0794415416798357,Moderate,High,Calm
-5.0,72,8.0,60.0,partly cloudy,981.95,0,Winter,5.0,inland,Snowy,-360.0,480.0,12.0,0.0,2.1972245773362196,1.791759469228055,Freezing,High,Calm
-4.0,91,8.0,81.0,overcast,993.81,0,Winter,2.5,inland,Snowy,-364.0,648.0,26.0,0.0,2.1972245773362196,1.252762968495368,Freezing,High,Calm
32.0,51,11.0,17.0,partly cloudy,1008.63,1,Winter,7.5,inland,Cloudy,1632.0,187.0,6.0,0.6931471805599453,2.4849066497880004,2.1400661634962708,Hot,Medium,Breezy
20.0,69,7.0,82.0,overcast,1010.36,1,Autumn,2.0,mountain,Rainy,1380.0,574.0,23.0,0.6931471805599453,2.0794415416798357,1.0986122886681098,Moderate,High,Calm
28.0,66,12.5,45.0,partly cloudy,1000.76,2,Winter,9.0,inland,Cloudy,1848.0,562.5,6.6,1.0986122886681098,2.6026896854443837,2.302585092994046,Hot,High,Breezy
26.0,63,10.0,25.0,overcast,1004.0,2,Autumn,6.0,coastal,Cloudy,1638.0,250.0,9.0,1.0986122886681098,2.3978952727983707,1.9459101490553132,Hot,High,Calm
-2.0,80,11.5,94.0,overcast,985.77,1,Winter,2.5,inland,Snowy,-160.0,1081.0,22.857142857142858,0.6931471805599453,2.5257286443082556,1.252762968495368,Freezing,High,Breezy
24.0,62,7.0,40.0,overcast,1009.39,1,Spring,8.5,inland,Cloudy,1488.0,280.0,6.526315789473684,0.6931471805599453,2.0794415416798357,2.2512917986064953,Moderate,High,Calm
-6.0,60,9.0,54.0,partly cloudy,994.18,1,Winter,3.5,inland,Snowy,-360.0,486.0,13.333333333333334,0.6931471805599453,2.302585092994046,1.5040773967762742,Freezing,Medium,Calm
15.0,90,9.5,71.0,partly cloudy,992.83,1,Spring,4.5,mountain,Rainy,1350.0,674.5,16.363636363636363,0.6931471805599453,2.3513752571634776,1.7047480922384253,Cold,High,Calm
16.0,85,19.5,52.0,overcast,995.61,2,Autumn,3.0,coastal,Rainy,1360.0,1014.0,21.25,1.0986122886681098,3.0204248861443626,1.3862943611198906,Moderate,High,Breezy
3.0,92,6.0,53.0,overcast,997.36,1,Winter,4.0,inland,Snowy,276.0,318.0,18.4,0.6931471805599453,1.9459101490553132,1.6094379124341003,Cold,High,Calm
30.0,57,11.5,49.0,overcast,1000.09,2,Winter,7.0,coastal,Cloudy,1710.0,563.5,7.125,1.0986122886681098,2.5257286443082556,2.0794415416798357,Hot,Medium,Breezy
21.0,100,17.0,78.0,overcast,1010.97,2,Winter,1.0,coastal,Rainy,2100.0,1326.0,50.0,1.0986122886681098,2.8903717578961645,0.6931471805599453,Moderate,High,Breezy
-7.0,77,6.5,73.0,overcast,985.62,0,Winter,1.5,inland,Snowy,-539.0,474.5,30.8,0.0,2.0149030205422647,0.9162907318741551,Freezing,High,Calm
11.0,74,6.0,86.0,overcast,1009.58,3,Spring,2.5,mountain,Rainy,814.0,516.0,21.142857142857142,1.3862943611198906,1.9459101490553132,1.252762968495368,Cold,High,Calm
34.0,65,10.5,45.0,partly cloudy,1005.25,2,Autumn,7.5,coastal,Cloudy,2210.0,472.5,7.647058823529412,1.0986122886681098,2.4423470353692043,2.1400661634962708,Hot,High,Breezy
-3.0,83,13.0,77.0,overcast,987.8,1,Winter,1.0,inland,Snowy,-249.0,1001.0,41.5,0.6931471805599453,2.6390573296152584,0.6931471805599453,Freezing,High,Breezy
-7.0,88,17.5,62.0,overcast,989.68,0,Winter,2.0,mountain,Snowy,-616.0,1085.0,29.333333333333332,0.0,2.917770732084279,1.0986122886681098,Freezing,High,Breezy
34.0,92,18.0,51.0,partly cloudy,1010.67,3,Autumn,3.0,coastal,Rainy,3128.0,918.0,23.0,1.3862943611198906,2.9444389791664403,1.3862943611198906,Hot,High,Breezy
9.0,88,19.0,88.0,overcast,1001.62,1,Autumn,1.0,coastal,Rainy,792.0,1672.0,44.0,0.6931471805599453,2.995732273553991,0.6931471805599453,Cold,High,Breezy
-2.0,83,3.5,52.0,overcast,999.04,1,Winter,3.5,mountain,Snowy,-166.0,182.0,18.444444444444443,0.6931471805599453,1.5040773967762742,1.5040773967762742,Freezing,High,Calm
-7.0,88,9.5,87.0,overcast,995.22,0,Winter,4.5,mountain,Snowy,-616.0,826.5,16.0,0.0,2.3513752571634776,1.7047480922384253,Freezing,High,Calm
4.0,66,5.0,50.0,overcast,987.06,1,Winter,3.0,inland,Snowy,264.0,250.0,16.5,0.6931471805599453,1.791759469228055,1.3862943611198906,Cold,High,Calm
9.0,96,18.5,94.0,partly cloudy,993.91,12,Spring,4.5,mountain,Rainy,864.0,1739.0,17.454545454545453,2.5649493574615367,2.970414465569701,1.7047480922384253,Cold,High,Breezy
16.0,82,27.5,81.0,overcast,995.65,3,Autumn,2.0,coastal,Rainy,1312.0,2227.5,27.333333333333332,1.3862943611198906,3.349904087274605,1.0986122886681098,Moderate,High,Breezy
32.0,96,15.0,66.0,overcast,992.73,1,Autumn,4.0,mountain,Rainy,3072.0,990.0,19.2,0.6931471805599453,2.772588722239781,1.6094379124341003,Hot,High,Breezy
-12.0,78,28.0,88.0,partly cloudy,999.07,5,Winter,4.0,inland,Snowy,-936.0,2464.0,15.6,1.791759469228055,3.367295829986474,1.6094379124341003,Freezing,High,Breezy
26.0,68,13.0,37.0,partly cloudy,1003.85,2,Spring,8.0,inland,Cloudy,1768.0,481.0,7.555555555555555,1.0986122886681098,2.6390573296152584,2.1972245773362196,Hot,High,Breezy
32.0,79,2.5,45.0,overcast,1009.02,2,Spring,5.0,mountain,Cloudy,2528.0,112.5,13.166666666666666,1.0986122886681098,1.252762968495368,1.791759469228055,Hot,High,Calm
21.0,86,9.5,58.0,partly cloudy,997.76,1,Spring,3.0,mountain,Rainy,1806.0,551.0,21.5,0.6931471805599453,2.3513752571634776,1.3862943611198906,Moderate,High,Calm
26.0,79,0.5,28.0,overcast,1012.98,1,Autumn,7.5,mountain,Cloudy,2054.0,14.0,9.294117647058824,0.6931471805599453,0.4054651081081644,2.1400661634962708,Hot,High,Calm
20.0,52,14.0,11.0,overcast,1000.96,1,Autumn,8.0,coastal,Cloudy,1040.0,154.0,5.777777777777778,0.6931471805599453,2.70805020110221,2.1972245773362196,Moderate,Medium,Breezy
2.0,89,0.0,80.0,overcast,985.58,1,Winter,4.5,mountain,Snowy,178.0,0.0,16.181818181818183,0.6931471805599453,0.0,1.7047480922384253,Cold,High,Calm
9.0,87,35.0,96.0,partly cloudy,995.88,5,Autumn,5.5,mountain,Rainy,783.0,3360.0,13.384615384615385,1.791759469228055,3.58351893845611,1.8718021769015913,Cold,High,Windy
-4.0,91,20.0,92.0,overcast,990.35,1,Winter,2.5,inland,Snowy,-364.0,1840.0,26.0,0.6931471805599453,3.044522437723423,1.252762968495368,Freezing,High,Breezy
29.0,97,7.0,91.0,overcast,1011.43,3,Autumn,4.0,coastal,Rainy,2813.0,637.0,19.4,1.3862943611198906,2.0794415416798357,1.6094379124341003,Hot,High,Calm
20.0,73,14.0,18.0,partly cloudy,1003.02,2,Autumn,6.0,mountain,Cloudy,1460.0,252.0,10.428571428571429,1.0986122886681098,2.70805020110221,1.9459101490553132,Moderate,High,Breezy
-19.0,75,1.0,72.0,overcast,988.25,10,Winter,2.0,inland,Snowy,-1425.0,72.0,25.0,2.3978952727983707,0.6931471805599453,1.0986122886681098,Freezing,High,Calm
0.0,63,6.5,63.0,overcast,989.02,0,Winter,1.5,inland,Snowy,0.0,409.5,25.2,0.0,2.0149030205422647,0.9162907318741551,Freezing,High,Calm
21.0,77,12.5,45.0,partly cloudy,1003.16,1,Winter,6.5,mountain,Cloudy,1617.0,562.5,10.266666666666667,0.6931471805599453,2.6026896854443837,2.0149030205422647,Moderate,High,Breezy
-1.0,74,3.0,53.0,overcast,991.37,0,Winter,4.0,inland,Snowy,-74.0,159.0,14.8,0.0,1.3862943611198906,1.6094379124341003,Freezing,High,Calm
21.0,97,5.5,50.0,overcast,998.55,2,Summer,5.0,coastal,Rainy,2037.0,275.0,16.166666666666668,1.0986122886681098,1.8718021769015913,1.791759469228055,Moderate,High,Calm
10.0,85,15.5,89.0,overcast,991.09,2,Winter,1.5,coastal,Rainy,850.0,1379.5,34.0,1.0986122886681098,2.803360380906535,0.9162907318741551,Cold,High,Breezy
31.0,85,9.0,83.0,overcast,1001.15,0,Summer,4.0,inland,Rainy,2635.0,747.0,17.0,0.0,2.302585092994046,1.6094379124341003,Hot,High,Calm
-1.0,98,13.0,78.0,overcast,999.53,0,Winter,3.0,inland,Snowy,-98.0,1014.0,24.5,0.0,2.6390573296152584,1.3862943611198906,Freezing,High,Breezy
-3.0,65,6.0,52.0,overcast,992.2,0,Winter,3.0,mountain,Snowy,-195.0,312.0,16.25,0.0,1.9459101490553132,1.3862943611198906,Freezing,High,Calm
31.0,42,2.0,9.0,clear,1012.01,8,Spring,6.0,coastal,Sunny,1302.0,18.0,6.0,2.1972245773362196,1.0986122886681098,1.9459101490553132,Hot,Medium,Calm
18.0,68,3.0,36.0,partly cloudy,1005.69,1,Winter,5.5,coastal,Cloudy,1224.0,108.0,10.461538461538462,0.6931471805599453,1.3862943611198906,1.8718021769015913,Moderate,High,Calm
1.0,95,7.5,80.0,overcast,994.31,1,Winter,3.5,mountain,Snowy,95.0,600.0,21.11111111111111,0.6931471805599453,2.1400661634962708,1.5040773967762742,Cold,High,Calm
42.0,20,8.0,0.0,partly cloudy,1011.44,6,Winter,7.0,inland,Sunny,840.0,0.0,2.5,1.9459101490553132,2.1972245773362196,2.0794415416798357,Hot,Low,Calm
3.0,88,5.0,54.0,overcast,987.78,0,Winter,3.0,mountain,Snowy,264.0,270.0,22.0,0.0,1.791759469228055,1.3862943611198906,Cold,High,Calm
13.0,83,7.5,89.0,overcast,1012.4,0,Summer,4.5,mountain,Rainy,1079.0,667.5,15.090909090909092,0.0,2.1400661634962708,1.7047480922384253,Cold,High,Calm
40.0,25,6.0,6.0,clear,1011.16,7,Spring,5.5,coastal,Sunny,1000.0,36.0,3.8461538461538463,2.0794415416798357,1.9459101490553132,1.8718021769015913,Hot,Low,Calm
33.0,68,18.0,56.0,partly cloudy,1005.55,3,Summer,2.5,coastal,Rainy,2244.0,1008.0,19.428571428571427,1.3862943611198906,2.9444389791664403,1.252762968495368,Hot,High,Breezy
-13.0,97,26.0,91.0,partly cloudy,989.25,11,Winter,3.5,inland,Snowy,-1261.0,2366.0,21.555555555555557,2.4849066497880004,3.295836866004329,1.5040773967762742,Freezing,High,Breezy
32.0,66,14.0,90.0,overcast,990.8,1,Autumn,1.5,coastal,Rainy,2112.0,1260.0,26.4,0.6931471805599453,2.70805020110221,0.9162907318741551,Hot,High,Breezy
17.0,72,4.5,31.0,partly cloudy,1009.84,2,Spring,5.0,coastal,Cloudy,1224.0,139.5,12.0,1.0986122886681098,1.7047480922384253,1.791759469228055,Moderate,High,Calm
32.0,35,5.5,9.0,partly cloudy,1010.24,6,Summer,9.0,coastal,Sunny,1120.0,49.5,3.5,1.9459101490553132,1.8718021769015913,2.302585092994046,Hot,Medium,Calm
4.0,67,20.0,61.0,partly cloudy,988.95,0,Winter,1.5,mountain,Snowy,268.0,1220.0,26.8,0.0,3.044522437723423,0.9162907318741551,Cold,High,Breezy
1.0,90,1.0,57.0,overcast,990.66,0,Winter,3.5,inland,Snowy,90.0,57.0,20.0,0.0,0.6931471805599453,1.5040773967762742,Cold,High,Calm
4.0,73,14.5,79.0,overcast,986.78,1,Winter,3.0,mountain,Snowy,292.0,1145.5,18.25,0.6931471805599453,2.740840023925201,1.3862943611198906,Cold,High,Breezy
18.0,95,14.5,92.0,overcast,991.4,2,Autumn,2.5,inland,Rainy,1710.0,1334.0,27.142857142857142,1.0986122886681098,2.740840023925201,1.252762968495368,Moderate,High,Breezy
14.0,82,9.5,71.0,partly cloudy,992.51,0,Summer,3.5,mountain,Rainy,1148.0,674.5,18.22222222222222,0.0,2.3513752571634776,1.5040773967762742,Cold,High,Calm
37.0,95,35.0,86.0,overcast,990.61,1,Summer,4.0,mountain,Rainy,3515.0,3010.0,19.0,0.6931471805599453,3.58351893845611,1.6094379124341003,Hot,High,Windy
10.0,73,12.0,82.0,partly cloudy,1006.53,3,Summer,2.0,coastal,Rainy,730.0,984.0,24.333333333333332,1.3862943611198906,2.5649493574615367,1.0986122886681098,Cold,High,Breezy
15.0,72,35.5,99.0,overcast,1012.96,1,Autumn,5.0,inland,Rainy,1080.0,3514.5,12.0,0.6931471805599453,3.597312260588446,1.791759469228055,Cold,High,Windy
28.0,69,8.5,83.0,partly cloudy,1012.89,2,Summer,1.0,inland,Rainy,1932.0,705.5,34.5,1.0986122886681098,2.2512917986064953,0.6931471805599453,Hot,High,Calm
18.0,66,8.0,72.0,overcast,1003.03,0,Autumn,1.5,coastal,Rainy,1188.0,576.0,26.4,0.0,2.1972245773362196,0.9162907318741551,Moderate,High,Calm
4.0,91,6.5,68.0,partly cloudy,988.51,1,Winter,4.5,mountain,Snowy,364.0,442.0,16.545454545454547,0.6931471805599453,2.0149030205422647,1.7047480922384253,Cold,High,Calm
20.0,60,7.5,37.0,partly cloudy,1009.62,2,Summer,8.5,mountain,Cloudy,1200.0,277.5,6.315789473684211,1.0986122886681098,2.1400661634962708,2.2512917986064953,Moderate,Medium,Calm
-7.0,87,19.0,84.0,overcast,993.9,0,Winter,3.0,mountain,Snowy,-609.0,1596.0,21.75,0.0,2.995732273553991,1.3862943611198906,Freezing,High,Breezy
33.0,22,9.5,13.0,partly cloudy,1012.67,9,Summer,10.0,inland,Sunny,726.0,123.5,2.0,2.302585092994046,2.3513752571634776,2.3978952727983707,Hot,Low,Calm
0.0,92,5.0,95.0,overcast,992.78,13,Winter,1.5,inland,Snowy,0.0,475.0,36.8,2.6390573296152584,1.791759469228055,0.9162907318741551,Freezing,High,Calm
22.0,71,15.0,52.0,overcast,996.78,2,Spring,3.5,inland,Rainy,1562.0,780.0,15.777777777777779,1.0986122886681098,2.772588722239781,1.5040773967762742,Moderate,High,Breezy
-9.0,64,13.5,89.0,overcast,997.55,1,Winter,3.0,inland,Snowy,-576.0,1201.5,16.0,0.6931471805599453,2.6741486494265287,1.3862943611198906,Freezing,High,Breezy
26.0,71,11.5,85.0,partly cloudy,1007.77,1,Autumn,5.0,coastal,Rainy,1846.0,977.5,11.833333333333334,0.6931471805599453,2.5257286443082556,1.791759469228055,Hot,High,Breezy
-4.0,80,8.0,84.0,overcast,990.41,0,Winter,3.5,mountain,Snowy,-320.0,672.0,17.77777777777778,0.0,2.1972245773362196,1.5040773967762742,Freezing,High,Calm
-2.0,72,28.0,89.0,overcast,987.03,1,Winter,1.5,mountain,Snowy,-144.0,2492.0,28.8,0.6931471805599453,3.367295829986474,0.9162907318741551,Freezing,High,Breezy
17.0,67,10.5,77.0,overcast,991.22,0,Autumn,4.5,inland,Rainy,1139.0,808.5,12.181818181818182,0.0,2.4423470353692043,1.7047480922384253,Moderate,High,Breezy
34.0,92,46.5,72.0,overcast,991.43,14,Winter,1.5,inland,Rainy,3128.0,3348.0,36.8,2.70805020110221,3.8607297110405954,0.9162907318741551,Hot,High,Windy
26.0,93,12.5,74.0,partly cloudy,1010.38,1,Winter,4.0,inland,Rainy,2418.0,925.0,18.6,0.6931471805599453,2.6026896854443837,1.6094379124341003,Hot,High,Breezy
30.0,80,17.5,54.0,overcast,991.7,3,Winter,4.5,coastal,Rainy,2400.0,945.0,14.545454545454545,1.3862943611198906,2.917770732084279,1.7047480922384253,Hot,High,Breezy
15.0,60,5.0,44.0,partly cloudy,1000.74,1,Summer,9.0,inland,Cloudy,900.0,220.0,6.0,0.6931471805599453,1.791759469228055,2.302585092994046,Cold,Medium,Calm
30.0,54,6.5,16.0,partly cloudy,1004.63,3,Winter,8.5,inland,Cloudy,1620.0,104.0,5.684210526315789,1.3862943611198906,2.0149030205422647,2.2512917986064953,Hot,Medium,Calm
-6.0,71,14.0,72.0,overcast,983.49,1,Winter,3.5,mountain,Snowy,-426.0,1008.0,15.777777777777779,0.6931471805599453,2.70805020110221,1.5040773967762742,Freezing,High,Breezy
34.0,41,7.0,19.0,clear,1011.28,5,Winter,6.5,inland,Sunny,1394.0,133.0,5.466666666666667,1.791759469228055,2.0794415416798357,2.0149030205422647,Hot,Medium,Calm
27.0,69,14.0,13.0,partly cloudy,1000.76,2,Spring,8.0,coastal,Cloudy,1863.0,182.0,7.666666666666667,1.0986122886681098,2.70805020110221,2.1972245773362196,Hot,High,Breezy
19.0,95,2.0,74.0,partly cloudy,1003.75,4,Spring,2.0,inland,Cloudy,1805.0,148.0,31.666666666666668,1.6094379124341003,1.0986122886681098,1.0986122886681098,Moderate,High,Calm
3.0,90,10.0,88.0,overcast,999.86,0,Winter,5.0,mountain,Snowy,270.0,880.0,15.0,0.0,2.3978952727983707,1.791759469228055,Cold,High,Calm
-5.0,65,11.0,64.0,partly cloudy,996.37,0,Winter,3.5,inland,Snowy,-325.0,704.0,14.444444444444445,0.0,2.4849066497880004,1.5040773967762742,Freezing,High,Breezy
3.0,95,1.0,81.0,partly cloudy,992.39,1,Winter,2.5,mountain,Snowy,285.0,81.0,27.142857142857142,0.6931471805599453,0.6931471805599453,1.252762968495368,Cold,High,Calm
13.0,59,14.0,39.0,partly cloudy,1000.53,1,Autumn,8.5,inland,Cloudy,767.0,546.0,6.2105263157894735,0.6931471805599453,2.70805020110221,2.2512917986064953,Cold,Medium,Breezy
14.0,94,15.0,73.0,overcast,1010.84,1,Autumn,3.5,mountain,Rainy,1316.0,1095.0,20.88888888888889,0.6931471805599453,2.772588722239781,1.5040773967762742,Cold,High,Breezy
30.0,64,12.5,15.0,partly cloudy,1006.63,1,Autumn,7.5,inland,Cloudy,1920.0,187.5,7.529411764705882,0.6931471805599453,2.6026896854443837,2.1400661634962708,Hot,High,Breezy
11.0,86,16.0,64.0,overcast,990.95,2,Summer,2.5,coastal,Rainy,946.0,1024.0,24.571428571428573,1.0986122886681098,2.833213344056216,1.252762968495368,Cold,High,Breezy
28.0,69,5.5,71.0,overcast,998.95,1,Spring,3.0,inland,Rainy,1932.0,390.5,17.25,0.6931471805599453,1.8718021769015913,1.3862943611198906,Hot,High,Calm
37.0,74,31.5,98.0,overcast,1000.18,9,Summer,6.0,inland,Cloudy,2738.0,3087.0,10.571428571428571,2.302585092994046,3.481240089335692,1.9459101490553132,Hot,High,Windy
-8.0,94,15.0,59.0,overcast,988.28,0,Winter,1.5,mountain,Snowy,-752.0,885.0,37.6,0.0,2.772588722239781,0.9162907318741551,Freezing,High,Breezy
4.0,84,9.0,58.0,overcast,999.8,0,Winter,3.5,inland,Snowy,336.0,522.0,18.666666666666668,0.0,2.302585092994046,1.5040773967762742,Cold,High,Calm
12.0,64,1.5,21.0,overcast,1008.37,4,Spring,5.5,coastal,Cloudy,768.0,31.5,9.846153846153847,1.6094379124341003,0.9162907318741551,1.8718021769015913,Cold,High,Calm
33.0,67,19.5,65.0,overcast,995.78,2,Spring,4.0,coastal,Rainy,2211.0,1267.5,13.4,1.0986122886681098,3.0204248861443626,1.6094379124341003,Hot,High,Breezy
-4.0,97,19.0,75.0,overcast,990.37,1,Winter,2.5,inland,Snowy,-388.0,1425.0,27.714285714285715,0.6931471805599453,2.995732273553991,1.252762968495368,Freezing,High,Breezy
-8.0,81,5.5,90.0,overcast,989.1,1,Winter,5.0,inland,Snowy,-648.0,495.0,13.5,0.6931471805599453,1.8718021769015913,1.791759469228055,Freezing,High,Calm
15.0,99,13.5,80.0,overcast,1002.93,14,Spring,9.0,coastal,Cloudy,1485.0,1080.0,9.9,2.70805020110221,2.6741486494265287,2.302585092994046,Cold,High,Breezy
31.0,58,7.0,14.0,overcast,1004.04,1,Winter,6.5,coastal,Cloudy,1798.0,98.0,7.733333333333333,0.6931471805599453,2.0794415416798357,2.0149030205422647,Hot,Medium,Calm
17.0,95,12.5,85.0,overcast,1002.22,3,Autumn,1.0,mountain,Rainy,1615.0,1062.5,47.5,1.3862943611198906,2.6026896854443837,0.6931471805599453,Moderate,High,Breezy
11.0,56,10.5,46.0,overcast,1006.74,4,Summer,8.5,inland,Cloudy,616.0,483.0,5.894736842105263,1.6094379124341003,2.4423470353692043,2.2512917986064953,Cold,Medium,Breezy
23.0,54,12.0,14.0,partly cloudy,1005.89,3,Summer,6.5,inland,Cloudy,1242.0,168.0,7.2,1.3862943611198906,2.5649493574615367,2.0149030205422647,Moderate,Medium,Breezy
25.0,85,9.0,57.0,overcast,997.46,3,Autumn,3.5,inland,Rainy,2125.0,513.0,18.88888888888889,1.3862943611198906,2.302585092994046,1.5040773967762742,Moderate,High,Calm
13.0,94,5.5,99.0,partly cloudy,1006.07,2,Winter,2.0,coastal,Rainy,1222.0,544.5,31.333333333333332,1.0986122886681098,1.8718021769015913,1.0986122886681098,Cold,High,Calm
-10.0,93,10.5,64.0,partly cloudy,997.09,1,Winter,2.0,inland,Snowy,-930.0,672.0,31.0,0.6931471805599453,2.4423470353692043,1.0986122886681098,Freezing,High,Breezy
-4.0,71,1.5,76.0,partly cloudy,989.67,1,Winter,3.0,inland,Snowy,-284.0,114.0,17.75,0.6931471805599453,0.9162907318741551,1.3862943611198906,Freezing,High,Calm
-2.0,90,16.0,68.0,overcast,992.52,0,Winter,2.0,mountain,Snowy,-180.0,1088.0,30.0,0.0,2.833213344056216,1.0986122886681098,Freezing,High,Breezy
1.0,73,5.5,61.0,overcast,989.88,1,Winter,4.0,inland,Snowy,73.0,335.5,14.6,0.6931471805599453,1.8718021769015913,1.6094379124341003,Cold,High,Calm
10.0,66,8.5,27.0,partly cloudy,1005.36,4,Summer,5.5,inland,Cloudy,660.0,229.5,10.153846153846153,1.6094379124341003,2.2512917986064953,1.8718021769015913,Cold,High,Calm
1.0,95,6.0,77.0,overcast,985.54,12,Winter,1.0,mountain,Snowy,95.0,462.0,47.5,2.5649493574615367,1.9459101490553132,0.6931471805599453,Cold,High,Calm
-1.0,79,16.5,74.0,partly cloudy,984.48,1,Winter,2.0,inland,Snowy,-79.0,1221.0,26.333333333333332,0.6931471805599453,2.8622008809294686,1.0986122886681098,Freezing,High,Breezy
20.0,78,13.0,71.0,overcast,994.21,0,Winter,4.0,mountain,Rainy,1560.0,923.0,15.6,0.0,2.6390573296152584,1.6094379124341003,Moderate,High,Breezy
25.0,88,13.0,91.0,overcast,1000.0,1,Winter,1.0,mountain,Rainy,2200.0,1183.0,44.0,0.6931471805599453,2.6390573296152584,0.6931471805599453,Moderate,High,Breezy
14.0,60,12.0,83.0,overcast,1005.3,3,Autumn,3.5,inland,Rainy,840.0,996.0,13.333333333333334,1.3862943611198906,2.5649493574615367,1.5040773967762742,Cold,Medium,Breezy
20.0,66,7.0,24.0,partly cloudy,1000.57,4,Winter,5.5,mountain,Cloudy,1320.0,168.0,10.153846153846153,1.6094379124341003,2.0794415416798357,1.8718021769015913,Moderate,High,Calm
-3.0,81,16.0,88.0,overcast,995.02,1,Winter,3.0,mountain,Snowy,-243.0,1408.0,20.25,0.6931471805599453,2.833213344056216,1.3862943611198906,Freezing,High,Breezy
15.0,60,13.5,61.0,overcast,1006.08,3,Spring,2.5,mountain,Rainy,900.0,823.5,17.142857142857142,1.3862943611198906,2.6741486494265287,1.252762968495368,Cold,Medium,Breezy
3.0,84,7.5,57.0,overcast,984.74,1,Winter,3.0,mountain,Snowy,252.0,427.5,21.0,0.6931471805599453,2.1400661634962708,1.3862943611198906,Cold,High,Calm
-4.0,96,15.5,82.0,partly cloudy,980.68,1,Winter,4.5,mountain,Snowy,-384.0,1271.0,17.454545454545453,0.6931471805599453,2.803360380906535,1.7047480922384253,Freezing,High,Breezy
32.0,59,3.0,15.0,partly cloudy,1004.35,4,Winter,7.0,mountain,Cloudy,1888.0,45.0,7.375,1.6094379124341003,1.3862943611198906,2.0794415416798357,Hot,Medium,Calm
16.0,69,5.0,38.0,partly cloudy,1007.71,1,Summer,5.5,mountain,Cloudy,1104.0,190.0,10.615384615384615,0.6931471805599453,1.791759469228055,1.8718021769015913,Moderate,High,Calm
20.0,67,4.0,27.0,overcast,1010.5,2,Spring,8.0,coastal,Cloudy,1340.0,108.0,7.444444444444445,1.0986122886681098,1.6094379124341003,2.1972245773362196,Moderate,High,Calm
3.0,78,15.0,81.0,overcast,997.01,0,Winter,1.5,inland,Snowy,234.0,1215.0,31.2,0.0,2.772588722239781,0.9162907318741551,Cold,High,Breezy
4.0,66,3.0,64.0,partly cloudy,987.68,0,Winter,3.0,mountain,Snowy,264.0,192.0,16.5,0.0,1.3862943611198906,1.3862943611198906,Cold,High,Calm
4.0,85,2.5,72.0,overcast,997.1,1,Winter,3.0,inland,Snowy,340.0,180.0,21.25,0.6931471805599453,1.252762968495368,1.3862943611198906,Cold,High,Calm
15.0,72,10.0,66.0,partly cloudy,1012.18,2,Autumn,2.5,mountain,Rainy,1080.0,660.0,20.571428571428573,1.0986122886681098,2.3978952727983707,1.252762968495368,Cold,High,Calm
30.0,34,8.5,2.0,clear,1011.28,8,Winter,10.0,mountain,Sunny,1020.0,17.0,3.090909090909091,2.1972245773362196,2.2512917986064953,2.3978952727983707,Hot,Medium,Calm
20.0,75,0.5,23.0,overcast,1001.58,3,Autumn,6.5,mountain,Cloudy,1500.0,11.5,10.0,1.3862943611198906,0.4054651081081644,2.0149030205422647,Moderate,High,Calm
45.0,75,8.5,77.0,clear,1012.31,14,Summer,3.5,coastal,Sunny,3375.0,654.5,16.666666666666668,2.70805020110221,2.2512917986064953,1.5040773967762742,Hot,High,Calm
19.0,59,1.0,25.0,overcast,1011.4,3,Autumn,5.0,coastal,Cloudy,1121.0,25.0,9.833333333333334,1.3862943611198906,0.6931471805599453,1.791759469228055,Moderate,Medium,Calm
-10.0,63,11.5,76.0,overcast,981.31,0,Winter,3.0,mountain,Snowy,-630.0,874.0,15.75,0.0,2.5257286443082556,1.3862943611198906,Freezing,High,Breezy
25.0,77,16.0,78.0,overcast,996.52,1,Summer,4.5,mountain,Rainy,1925.0,1248.0,14.0,0.6931471805599453,2.833213344056216,1.7047480922384253,Moderate,High,Breezy
1.0,94,18.0,71.0,partly cloudy,983.53,1,Winter,1.0,inland,Snowy,94.0,1278.0,47.0,0.6931471805599453,2.9444389791664403,0.6931471805599453,Cold,High,Breezy
28.0,52,6.5,18.0,clear,1011.87,10,Summer,5.5,mountain,Sunny,1456.0,117.0,8.0,2.3978952727983707,2.0149030205422647,1.8718021769015913,Hot,Medium,Calm
25.0,53,10.5,46.0,partly cloudy,1012.51,2,Spring,8.0,inland,Cloudy,1325.0,483.0,5.888888888888889,1.0986122886681098,2.4423470353692043,2.1972245773362196,Moderate,Medium,Breezy
23.0,77,7.5,49.0,partly cloudy,1010.4,2,Winter,8.5,coastal,Cloudy,1771.0,367.5,8.105263157894736,1.0986122886681098,2.1400661634962708,2.2512917986064953,Moderate,High,Calm
-3.0,90,7.0,97.0,partly cloudy,989.68,0,Winter,3.5,inland,Snowy,-270.0,679.0,20.0,0.0,2.0794415416798357,1.5040773967762742,Freezing,High,Calm
